,기입날짜,별점,옵션,후기
174,23.01.30.,5,모델: 에어팟 프로/프로2 / 옵션: 프로10-쿼카 화이트,넘 귀여워요 퓨ㅠㅠ서비스 케이스도 주셔서 감사합니다 ❤️
175,23.01.30.,5,모델: 에어팟 프로/프로2 / 옵션: 프로06-상어,케이스가 잘 빠지지않고 튼튼해보영요
176,23.01.29.,5,모델: 에어팟 1/2세대 공용 / 옵션: 21-투명오리+키링,귀여워요 서비스로 주신 케이스도 감사합니당
177,23.01.29.,5,모델: 에어팟 프로/프로2 / 옵션: 프로25-블루베어+키링,귀여워요 서비스로 주신 케이스도 감사합니당
178,23.01.29.,5,모델: 에어팟 프로/프로2 / 옵션: 프로25-블루베어+키링,귀엽고 이뽀용ㅎㅎ 자주 하고 다니는 중ㅎ
179,23.01.29.,5,모델: 에어팟 프로/프로2 / 옵션: 프로25-블루베어+키링,너무너무 이뻐요..!!
180,23.01.14.,5,모델: 에어팟 프로/프로2 / 옵션: 프로16-카메라블루,배송빠르고 너무 편해요
181,23.01.14.,5,모델: 에어팟 1/2세대 공용 / 옵션: 15-크래커 브라운1,배송도 빠르고 마음에 꼭 들어요
182,23.01.14.,5,모델: 에어팟 프로/프로2 / 옵션: 프로09-쿼카 브라운,두개 시켰는데 사은품으로 주신 케이스도 너무 귀여워요 철방스 대신 실리콘 케이스 온거 같은데 그거도 좋아요!
183,23.01.14.,5,모델: 에어팟 프로/프로2 / 옵션: 프로15-카메라민트,너무이뻐요 카메라 케이스가 젤 맘에 들어요 ~ 나머지 덤도 귀엽구 이쁘네요 많이파세욤
184,23.01.14.,5,모델: 에어팟 프로/프로2 / 옵션: 프로04-시바몸통,빠른배송 감사합니다~ 덤도 잘받았어요 너무 만족해요
185,23.01.13.,5,모델: 에어팟 프로/프로2 / 옵션: 프로28-캔디화이트,사은품까지 >< 감사합니다
186,23.01.13.,5,모델: 에어팟 프로/프로2 / 옵션: 프로01-감귤꼬꼬 캐릭터,기대안했는데 너뮤너뮤 ㅠ ㅠ 귀여워요 !!!
187,23.01.13.,5,모델: 에어팟 프로/프로2 / 옵션: 프로01-감귤꼬꼬 캐릭터,너무 귀여워용!!!!
188,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로60-블루베어+키링,아들이 좋아하네요 번창하세요
189,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로04-시바몸통,귀여워요~ 기분전환용으로 바꿔가면서 쓰기 좋아요~
190,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로25-블루베어+키링,너무 귀여워요~ 번갈아 기분전환하기에 딱이예요~
191,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로12-불독헤드폰퍼플,가격도 저렴하고 이쁘네요
192,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로01-감귤꼬꼬 캐릭터,모양도 귀엽고 가격조 저렴합니다 아이가 잘 가지고 자닙니다
193,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로06-상어,"너무 귀여워요^^* 만족합니다!!!
아이가 좋아하네요~~"
194,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로10-쿼카 화이트,배송 빠르고 서비스 케이스도 귀여워요!
195,23.01.12.,5,모델: 에어팟 프로/프로2 / 옵션: 프로06-상어,귀여워요~눈 약간 잘린거만 빼면 좋습니다!
196,23.01.11.,5,모델: 에어팟 프로/프로2 / 옵션: 프로25-블루베어+키링,깔끔하고 귀여움 저렴한 금액에 잘 구매한듯
197,23.01.11.,5,모델: 에어팟 프로/프로2 / 옵션: 프로03-무지개,배송도 빠르고 2개삿는데 2개를 서비스를 주시다니 잘쓸게요 👍
198,23.01.11.,5,모델: 에어팟 프로/프로2 / 옵션: 프로25-블루베어+키링,실리콘 아니고 플라스틱이라 뒤에 버튼 누를때 약간 힘들어요
199,23.01.11.,5,모델: 에어팟 프로/프로2 / 옵션: 프로01-감귤꼬꼬 캐릭터,너무 귀여워요 선물 주려고 샀습니다
