,기입날짜,별점,옵션,후기
103,21.12.05.,4,배열: 87키 / 모델: □라이트그레이(게이트론 저소음갈축),"라이트 그레이가 전보다 살짝 아이보리톤이 강해진 것 같은데 기분 탓인가요..? 그래도 예쁩니다ㅎㅎ 몇 달을 기다린 보람이 있어요!

타건감은 원래도 좋았는데 풀윤활로 다시 나오니 확실히 더 좋아진게 체감됩니다!! 훨씬 정숙하고 부드러우면서도 구분감도 좋아용

정말 다 완벽한데 검정색 케이블이 살짝 아쉬워요ㅜㅜ"
104,21.12.03.,4,배열: 87키 / 모델: ▲다크그레이(적축45g),선물했는데 예쁘다고 좋아하네여
105,21.11.30.,4,배열: 104키 / 모델: ☆클라리온2(저소음적축45g),아주조용하고 사용감 좋고 한달 사용해보니 잘 구매한 것 같음
106,21.11.29.,4,배열: 104키 / 모델: ▲다크그레이(갈축45g),"만족스러워요
키감도좋음"
107,21.11.12.,4,배열: 87키 / 모델: ☆클라리온2(저소음적축35g),스프링 소리가 조금 나긴 하지만.. 조용하고 키감 좋네요!
108,21.11.08.,4,배열: 87키 / 모델: ☆클라리온2(저소음적축45g),풀윤활은 처음인데 확실히 소리가 다르긴하네요..가성비 매우 좋습니다.
109,21.11.02.,4,배열: 104키 / 모델: ☆클라리온2(오레오축55g),"좋다고해서 사봤오요! 오자마자 찍어서 올립니다 ~ 한번 사용해보랴구요
포장도 잘해서 보내주셨네욤"
110,21.11.02.,4,배열: 87키 / 모델: 클라리온2(코랄축45g),타건감도 만족하고 다 좋은데 키캡 높이 일정하지 않은것 이랑 윤활이 골고루 잘 되지 않은 것은 좀 불편합니다
111,21.10.24.,4,배열: 87키 / 모델: 클라리온2(저소음적축35g),윤활도 대체적으로 잘 되어있고 클라리온2 키캡 색상도 정말 마음에 들어요. 근데 왼쪽 화살표 키가 윤활이 잘못 됐는지 갈축 마냥 덜커덕거리네요;;
112,21.10.19.,4,배열: 87키 / 모델: ☆클라리온2(코랄축45g),좋습니다. 윤활도 잘 되어있고 키감도 좋아요. 소음은 갈축보다 조금 큽니다.
113,21.10.17.,4,배열: 87키 / 디자인: 다크시티 / 스위치: 저소음적축45g,아주 조아요 ㅋ ㅋ
114,21.10.02.,4,배열: 104키 / 모델: ☆클라리온2(적축),도각도각 소리가 너무 좋긴한데.. LED 커스텀 할 때 FN 키만 LED가 안 들어오네요..
115,21.10.02.,4,배열: 87키 / 모델: ▷라이트그레이(저소음적축45g),키감은 진짜 너무 좋은데 캡 마감이…. ;;; 제조사에서 윤활작업하면서 봤을거같은데 그냥 보내는건 너무하네요..
116,21.09.30.,4,배열: 104키 / 모델: ☆클라리온2(코랄축38g),"대체로 마음에 듭니다
하지만 키캡 높이가 균일하지 않네요
특히 s, g의 키캡이 다른 것들보다 내려가 있습니다
혹시 해결방법 있나요?"
117,21.09.21.,4,배열: 87키 / 모델: 클라리온2(코랄축38g),"[배송]
배송은 굉장히 빠른 편으로 주문 다음날 바로 받았습니다.

[타건감 및 타건음]
실제 타건감은 리니어만 주로 써오던 저에게는 살짝 당황스러운 키감이긴 했습니다. 토프레보다도 걸림이 강하더라구요. 근데 치다보니까 재밌어요. 타건음 같은 경우에는 로우피치이긴 한데 아무래도 넌클릭이다 보니까 넌클릭 특유의 통통 튀는 소리 때문에 그닥 로우하다고 느껴지진 않았습니다 개인적으로. 접점부 소음인지 약간은 모래 갈리는 소리가 타건할 때마다 나서...스프링 소리도 조금씩 올라오고 있는 것까지 겸사겸사 그냥 스프레이 윤활을 해줄까 생각 중이기도 합니다.

[윤활 상태]
윤활의 경우엔 확실히 편차가 있습니다. 저는 약간 촉촉한 윤활을 좋아하는 편이지만 딱히 촉촉한 윤활은 아니에요. 그리고 스프링 소리가 쓰다보면 하나 둘 씩 올라옵니다. 귀에다가 가져대는 것 아니더라도 일반 타건 시에도 조용한 환경에서는 하나 둘 올라와요. 귀에다가 가져다대면 꽤 많은 키에서 스프링 소리가 올라오는데 뭐...이건 일반 타건 환경이 아니므로 그냥 그렇다 정도로만 참고해주시면 좋을 것 같습니다.

[스테빌]
스테빌의 경우에는 스페이스바는 완벽하고 나머지는 약간 좌우편차가 있습니다. 수평이 완벽히 안맞는 건지 스페이스바 대비 구리스를 조금 덜 넣은 건지는 모르겠지만 하여튼 오른쪽이 살짝 틱틱, 찰찰거립니다. 이런 부분은 어쩔 수 없는 거고 감안하셔서 사시는 게 좋을 것 같습니다.

[키보드 디자인]
개인적으로 클라리온2 같은 컨셉 & 쿨 화이트를 좋아하지는 않지만 받아서 쓰다보니 괜찮습니다. 그리고 저빼곤 다들 이쁘다고 하더라구요. 키캡 촉감은 부들부들한 편이고, 단단합니다. 하지만 우쉽에 수축이 조금 심하고 몇몇 키캡은 정렬이 잘 안맞는 이슈는 있습니다. 그래도 각인 이슈는 없고 개인적으로 한글각인이 과하지 않아서 좋은 것 같습니다.

[총평]
생각보다 부드러운 키감은 아니지만 치다보니 걸림이 둥근 편이라 부드러운 것 같기도 하다. 그리고 어차피 걸림 강한 넌클릭이다 보니 부드러운 건 기대를 안하는 게 합리적이기도 하다. 38g의 키압은 저압 선호인 나에게는 매우 만족스럽다. 처음에는 음..싶었지만 쓰다보니 볼매인 키보드. 하지만 전반적인 잡소리를 조금 더 잡아서 더 로우피치가 되면 좋을 것 같은 키보드."
118,21.09.19.,4,배열: 87키 / 모델: 클라리온2(코랄축45g),"재입고 기다리다가 주문한 코랄축,,
기대이상이에요! 일단 클라리온2 디자인도 알록달록 예쁘고
타건은 넌클릭답게 구분감이 잘 느껴지고 쫀득해요 넌클릭 좋아하시는분이라면 매우 만족하실듯ㅎㅅㅎ
다만 결코 싼가격이 아님에도 키캡 높이가 중간중간 안맞는다는 점, 몇몇 스위치에서 스프링소리가 들리는점이 조금 아쉽습니다!"
119,21.09.18.,4,배열: 87키 / 모델: 클라리온2(코랄축45g),"일반 넌클릭 45g보다도 키압이 쌘 것 같아요;; 
제겐 38g이 더 잘 맞을것 같군요"
120,21.05.31.,4,배열: 104키 / 스위치: ☆다크그레이/적축,키가 2개 수평도 안맞고 붕 떠잇고 윤활도 잘 안됫는지 서걱서걱거리는 키가 몇개있어요. 예민하지 않으시면 사세요~
121,21.05.15.,4,배열: 87키 / 스위치: ★다크시티/크림축55g,기계식 특유의 쫀득함을 느끼려면 55g을 선택해야 한다는 유튜버 추천으로 크림축 55g 구매했습니다! 키보드 누를 때 힘이 많이 들어가서 힘들지 않을까 고민했는데 그 정도는 아니고 새끼 손가락으로 누를 때 어색하긴 하네요 그래도 절반만 눌려도 입력이 되기 때문에 딱히 불만은 없습니다~~확실히 가격대가 있으니 소리도 디자인도 고급지긴 하네요ㅎㅎ
122,21.05.11.,4,배열: 87키 / 스위치: 클라리온v2/저소음적축35g,나쁘지않습니다...
123,21.05.11.,4,배열: 87키 / 스위치: ♧클라리온v2/저소음적축35g,디자인도 아주 이쁘고 타건소리 또한 매우 좋습니다. 무접점에 가깝습니다.
124,21.05.11.,4,배열: 87키 / 스위치: ☆다크그레이/적축,항상 느끼지만 풀윤활 기계식 키보드 중엔 최고입니다.
125,21.05.10.,4,디자인: ☆다크그레이 / 배열/스위치: 104키/갈축(35g),불이 안나와서 아쉽지만 전체적으로 만족합니다
126,21.04.29.,4,배열: 87키 / 스위치: 클라리온v2/저소음적축35g,"타건감은 좋은데, 우측 쉬프트 스페이스바 철심소리.인디케이터 안꺼지는게 아쉽네요."
127,21.04.20.,4,색상: ☆다크그레이 / 스위치: 오레오축,무게감도 좋고 배송도 빠르고 한달동안 사용해본 결과 오레오축도 상당히 치는 맛이 좋아서 만족하고있습니다. 하지만 처음 한달간은 거슬림 없었던 스페이스바 스테빌 소리가 점차 소리가 거슬릴정도로 커져서 확인해보니 한쪽 윤활만 불안정하게 말라있더라고요.
128,21.04.17.,4,디자인: ★다크시티 / 배열/스위치: 87키/크림축(45g),풀윤활 크림축 너무 사고 싶었는데 드디어 샀네요. 소리도 너무 좋고 색도 차분하고 이뻐서 잘 쓰고 있습니다. 키 하나가 약간 스프링 소리가 나서 거슬리긴 하는데 교환받을 정돈 아니라서 그냥 쓰고 있어요.
129,21.04.15.,4,디자인: ☆다크그레이 / 배열/스위치: 87키/갈축(35g),"예쁘고 키감도 좋습니다.
저소음 갈축이 품절이라 갈축을 샀는데 눌리는 소리가 좀 있는편입니다."
130,21.04.12.,4,색상: ☆다크그레이 / 스위치: 적축,아주잘사용하고있네요..
131,21.04.05.,4,디자인: ☆다크그레이 / 배열/스위치: 104키/갈축(35g),"배송 빠릅니다.

35g이라 그런지 조금 타자칠때 가벼운 느낌이 들긴 하지만 적응하면 괜찮을꺼 같습니다."
132,21.03.18.,4,디자인: ☆다크그레이 / 배열/스위치: 87키/갈축(35g),배송 빨라서 좋아요
133,21.03.18.,4,디자인: ☆다크그레이 / 배열/스위치: 87키/오레오축,"좋아요
좋아요
좋아요
좋아요"
134,21.03.05.,4,디자인: ☆다크그레이 / 배열/스위치: 104키/갈축(45g),타건음 타건감 다 좋지만 아쉬운 가격
135,21.02.27.,4,디자인: ☆다크그레이 / 배열/스위치: 87키/오레오축,꼼꼼하게 포장 운송 좋아요
136,21.02.25.,4,배열: 87키 / 색상: ☆다크그레이 / 스위치: 적축,괜찮은데 스테빌이 생각한것만큼 정갈하진 않네요.. 그래도 좋아요
137,21.02.21.,4,배열: 87키 / 색상: ☆다크그레이 / 스위치: 갈축(35g),"좋아요오오오ㅎ
사무실에서쓰고싶은데소리는꽤큼"
138,21.02.17.,4,배열: 87키 / 색상: ☆다크그레이 / 스위치: 적축,다 좋은데 스페이스바가 삐딱하네요
139,21.02.15.,4,배열: 87키 / 스위치: 다크그레이-크림축(55g),"전반적으로 스테빌이 괜찮은 편이나, 쓰다보니 스페이스바가 꽤 흔들리네요. 다소 아쉬운 부분입니다."
140,22.11.15.,5,색상: 퍼플러(87키) / 스위치: 코랄축(38g),좋어요 ㆅㆅ 타건 직접 해보고 산거라 후회는 없습니다 막상 하나사니 다른 것도 사고 싶어진다는게..ㅋ⫬ㅋ⫬ㅋ⫬
141,22.11.15.,5,색상: 퍼플러(87키) / 스위치: 게이트론 저소음갈축(45g),색 너무 예쁘고 조용하고 타건감도 만족
142,22.11.12.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(45g),"와 키감 무엇? 일 할때 사용할려고 샀는데, 만족도 최상 입니다. 기존 적축 쓸때랑은 느낌이나 타건감이 아주 다르네요."
143,22.11.12.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(45g),"여러분 개이뿐데 아직도 주문 안하셨나요? 
고민은 배송만 늦출뿐."
144,22.11.08.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(45g),감사합니다 잘쓰겠습니다
145,22.11.08.,5,색상: 라이트그레이(87키) / 스위치: 적축(45g),너무너무어무 좋아요 ㅎㅎ
146,22.11.05.,5,색상: 퍼플러 / 스위치: 게이트론 저소음갈축(45g),아주마음에듭니다 감사합니다
147,22.11.05.,5,색상: 퍼플러(87키) / 스위치: 게이트론 저소음갈축(45g),너무예쁩니다 소리도 안나고 맘에들어요
148,22.11.04.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(35g),좋은 제품입니다. 만족하면서 사용하고 있습니다.
149,22.10.31.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(35g),진짜 너무 잘쓰고 있어요 저소음이라 진짜 소리가 안나서 너무 좋아요 밤마다 가족들이 시끄럽다고 했었는데 이거로 바꾼뒤로는 조용하다고 해서 진짜 너무 만족해요 뿐만아니라 키감이 엄청 가벼워서 무리가 안가서 좋더라구요 저는 거의 9시부터 6시까지 쉬지않고 타자치는편이라 키압이 너무 강하면 손가락이 너무 아퍼서 일부러 35g으로 구매한건데 진짜 너무 가벼워서 진짜 너무 만족해요
150,22.10.29.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(35g),"벌써 3개째 구매했어요. 사실 상 저는 선택지가 없긴합니다. 일단 기계식이면서, 커스텀으로 키압이 낮고 그리고 저소음이어야 해요. 그러면 결국에 엠스톤 저적 35g 밖에 없네요! 하지만 상품이 너무 만족스럽습니다. 이전에 산 2개는 둘다 갈축이었거든요. 한개는 집에서 쓰고 한개는 사무실에서 쓰고 있었는데, 갈축은 어쩔 수 없이 그 경쾌한 소리가 조용한 사무실에서는 조금 신경이쓰이더라구요. 그래서 저적으로 다시 샀습니다 ㅎㅎ 한개 남은 키보드를 어떻게 처치해야할지 모르겠지만! 일단 새롭게 구매한 저적 너무 좋아요. 저적은 댐퍼가 있어서 그런지 갈축35g보다는 조금 체감적으로 키압이 더 높은 것 같기도 하네요! 일단 한번 사용해보겠습니다!"
151,22.10.26.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(35g),산지는 좀 됐는데 아주 만족하고 잘 쓰고 있습니다
152,22.10.26.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(35g),잘 쓰고 있어요 소리도 거의 안나고 낮은키압이라 편하게 씁니다
153,22.10.24.,5,색상: 퍼플러(87키) / 스위치: 밀키축(38g),정말 예쁩니다... 최고에요!! 다른 색상 하나 더 구매하고 싶네요ㅠ
154,22.10.21.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 갈축(35g),아주 좋습니다 착차감기는기 츠 지기
155,22.10.19.,5,색상: 라이트그레이(87키) / 스위치: 적축(45g),좋습니다. 숫자키판도 제작해주시면 감사하겠습니다.
156,22.10.18.,5,색상: 퍼플러(87키) / 스위치: 갈축(35g),색깔이 너무 예쁘고 타건감이 좋아요
157,22.10.18.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),"엠스톤 키보드 몇개째인지 모를,, 믿고 씁니다"
158,22.10.18.,5,색상: 퍼플러(87키) / 스위치: 저소음적축(35g),키압 기볍고 조용해서 좋음.
159,22.10.17.,5,색상: 라이트그레이(87키) / 스위치: 저소음적축(35g),"역시좋아요
게임할맛이납니당"
160,22.09.01.,5,색상: 라이트그레이(87키) / 스위치: 저소음적축(45g),배송도 빠르고 키보드 성능도 좋습니당~
161,22.09.01.,5,색상: 퍼플러(87키) / 스위치: 밀키축(45g)/LED없음,"드디어 퍼플러 밀키축을 구매하게 됐어요! 배송도 엄청 빨리 보내주셨네요! 타건감이 쫀득하면서 부드러워요. 초콜렛 부러뜨리는 것 같은 귀여운 소리가 나요:) 생각보다 소음이 많이 나지 않지만, 그래도 이건 집에서 쓰고 나중에 저소음밀키 나오면 사무실용으로 하나 사고 싶어요! 너무 만족중입니다. 재택근무가 조금은 즐거워졌어요☺️💜"
162,22.09.01.,5,색상: 퍼플러(87키) / 스위치: 밀키축(38g)/LED없음,"진짜 유튜브에서 t87a 퍼플러 리뷰 영상 보는데 퍼플러 디자인에 한눈에 반해서 계속 생각나더라고요ㅠㅠ 지방에 살아서 타건샵이 없어 타건해보진 못했지만 저는 가벼운 리니어 축을 좋아해서 밀키축으로 주문했어요!! 키보드가 정말 예뻐요ㅠㅠ 키캡 재질도 너무 맘에 들고ㅠㅠ타건도 안해보고 밀키축 38g으로 구매했는데 정말 잘한 선택이었습니다!! 진짜 키감 너무 가벼운데 치는 맛도 있고 되게 신기해요 ㅎㅎ 또각또각한 타건음도 굉장히 매력적입니다 ㅎㅎ
소리나 타건할 때 느낌은 우뚜게황에서 키압을 가볍게 한 느낌입니다 진짜 좋아요ㅠㅠㅠ
풀윤활 제품이라 그런지 스테빌 소리도 안 거슬리고 정말 맘에 듭니다 ㅎㅎ
추가로 들어있던 퍼플 포인트 키캡은 한무무에 꼽아줬는데 너무 귀엽네요 ㅎㅎ
한가지 아쉬운 점은 왜 밀키축만 LED가 없을까요ㅠㅠㅠ
이 퍼플러 키보드 화이트 LED 빛나면 더 예뻤을텐데ㅠㅠ
또 하나는 키보드 문제는 아니고 같이 온 키보드 루프가 좀 휘어져서 키보드에 씌우면 약간 붕떠요ㅠ"
163,22.09.01.,5,색상: 블루블랙 / 스위치: 저소음적축(35g),색상도 고급 스럽고 윤활도 균일하게 잘 되어서 왔습니다 굳굳
164,22.09.01.,5,배열: 104키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),소리도 조용하고 키감도 있고 만족
165,22.09.01.,5,색상: 퍼플러(87키) / 스위치: 밀키축(38g)/LED없음,퍼플러 밀키축 1달 존버 성공했네요 역시 이쁘네요 38g과 45g 둘 다 써봤지만 개인적으로 쫀쫀한 45g이 더 좋은 것 같아요
166,22.08.31.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 저소음적축(45g),타격감이 좋아요 색깔도 이쁘고 만족중입니다
167,22.08.31.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 적축(45g),일하고 싶어지는 키보드
168,22.08.31.,5,색상: 퍼플러 / 스위치: 갈축(35g),"인생키보드 찾았습니다^^ 값어치 이상 해서 너무 만족합니다^^

https://m.blog.naver.com/dlqudtjd89/222860650145

블로그도 봐보세용:)"
169,22.08.30.,5,색상: 라이트그레이(87키) / 스위치: 저소음적축(45g),클래식한 디자인 너무 좋구요 싼 값에 풀윤활 제품 쓸수잇어 좋습니다 저소음 적축 듣던대로 소음 하나도안나요
170,22.08.30.,5,색상: 라이트그레이 / 스위치: 저소음적축(35g),반응 속도 빠르고 소음 적고. 사무실에서 최고입니다.
171,22.08.30.,5,색상: 블루블랙 / 스위치: 갈축(45g),블루블랙 후회 안합니다!! 사세요!
172,22.08.28.,5,색상: 라이트그레이 / 스위치: 저소음적축(45g),좋습니다 생각보다 소음고 안나규
173,22.08.27.,5,색상: 라이트그레이 / 스위치: 저소음적축(45g),"누르는 느낌이 너무 좋다고 아들이 신났어요
키보드 모양은 30년전에 쓰던 촌스러운 모양이지만
아들은 마냥 좋아하네요"
174,22.08.26.,5,색상: 블루블랙 / 스위치: 저소음적축(45g),느낌 너무좋아요 게이머들은 느낌이 전부라서 어차피 헤드셋이나 이어폰 끼니까요 ㅋㅋ
175,22.08.26.,5,배열: 87키 / 색상: 클라리온S / 스위치: 갈축(35g),기계식 키보드 고민하면 무조건 이거로 사세요 후회 안합니다
176,22.08.25.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 저소음적축(45g),오빠 선물로 줬더니 좋아해요
177,22.08.25.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),"엠스톤 게저갈로 기계식 키보드 입문했는데, 쓰다보면 평범한가 싶다가도 또 키감이 재밌고 그래요. 많이 시끄럽지 않아서 제 취향입니다."
178,22.08.25.,5,색상: 퍼플러 / 스위치: 저소음적축(45g),아주 쪼아용 굿굿쨥
179,22.08.24.,5,색상: 라이트그레이 / 스위치: 갈축(35g),"해피해킹 리얼포스 레오폴드 노뿌 다 써봤는데 여기가 종착이네요. 개발자라 키보드를 하루에 15시간 치는데요. 역시 키압 낮은게 최곱니다. 인생키보드 입니다.
갈축이라 너무 심심하지 않으면서 낮은 키압, 근데 정숙성도 있네요? 저소음 갈축인줄.. 아무렴 좋습니다"
180,22.07.15.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 저소음적축(35g),ㅇ뻐요 이뻐요이 ㄹ
181,22.07.15.,5,배열: 87키 / 색상: 라이트MA / 스위치: 저소음적축(35g),쫀득쫀득 아주 좋습니다 색감도 레트로라 넘 맘에 들어요 다들 엠스톤 하세요
182,22.07.14.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),"키감 소음도 별로 없고 진짜 대 만족입니다.
기계식 소음 큰거 개인적으로 싫어해서 만족만족이에요"
183,22.07.13.,5,배열: 104키 / 색상: 클라리온S / 스위치: 밀키축(38g),만족하며 사용중인 제품이에요
184,22.07.13.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),최애 키보드로 등극했습니다. 최고예요!
185,22.07.13.,5,배열: 87키 / 색상: 퍼플러 / 스위치: 갈축(45g),갈축이란 이런 것이었군요! 따각따각 눌리는게 키감이 맛있어요
186,22.07.12.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 게이트론 저소음갈축(45g),받자마자 바로 써 봤는데 확실이 돈 값어치를 하네요. 좋습니다!!
187,22.07.12.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 저소음적축(35g),"이쁘고 키감 진짜 좋아요 가벼워서 손가락이 편합니다
첨에 연결이 안되길래 뭐지 했는데 c타입단자가 제대로 안껴진거였어요 다들 꽉끼고 연결하시길...."
188,22.07.12.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 저소음적축(45g),너무 부드럽고 타자칠때 편해요
189,22.07.12.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 밀키축(45g),"말 그대로 밀키한 느낌 이에요
이름 잘 만든 것 같아요"
190,22.07.11.,5,배열: 104키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),처음써보는데 기대한만큼 좋아요
191,22.07.11.,5,배열: 87키 / 색상: 클라리온S / 스위치: 갈축(35g),키보드 너무 예뻐요! 키감도 좋아요
192,22.07.11.,5,배열: 87키 / 색상: 클라리온P / 스위치: 적축(38g),"주문 후 바로 배송 처리 해주셔서 빠르게 받아볼 수 있었습니다. 은은한 색이 무척이나 아름답고, 예상했던 대로 매우 조용한지라 사무실에서도 큰 무리 없이 사용 가능할 듯합니다."
193,22.07.09.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 저소음적축(45g),"배송도 빠르고 엄청 꼼꼼하겨 포장해주셨어요:)
무게감도 있고 퍼플 색감 너무너무 이쁩니다!!
밀키축 못사서 저소음적축 구매했지만
너무 마음에듭니다!! 다음엔 밀키축 도전..!!"
194,22.07.09.,5,배열: 87키 / 색상: 라이트MA / 스위치: 코랄축(38g),엠스톤은 참 입고가 느리네요 어쩔수없이 키캡구매
195,22.07.08.,5,배열: 87키 / 색상: 다크그레이 / 스위치: 게이트론 저소음갈축(45g),기계식은 써보고 싶은데 소음은 싫어하는 사람에게 저소음갈축 추천합니다. 서걱서걱 차분하면서도 재밌는 게저갈... 기키 입문용으로 매력적인 것 같아요
196,22.07.08.,5,배열: 87키 / 색상: 클라리온P / 스위치: 저소음적축(35g),일단 너무 예쁨요....
197,22.07.07.,5,배열: 104키 / 색상: 퍼플러 / 스위치: 저소음적축(45g),저소음적축 타사제품과 비교시 부드럽고 소음도 적아서 좋아요 마치 무접점 느낌도 있는거 같아요
198,22.07.07.,5,배열: 87키 / 색상: 라이트MA / 스위치: 저소음적축(35g),35g 가볍고 쫀득하고 굿굿
199,22.07.07.,5,배열: 87키 / 색상: 퍼플러 / 스위치: 게이트론 저소음갈축(45g),퍼플러 개이쁨 굿굿
