,기입날짜,별점,옵션,후기
111,23.03.08.,3,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
112,23.03.08.,3,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
113,23.03.06.,3,허브차 선택: 06.자스민 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 생각보다 먹을만합니다. 
114,23.03.01.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 카모마일에 비하면  깔끔한  맛입니다 
115,23.04.12.,4,허브티 선택: 01.캐모마일차 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 어머님 불면증에 구입했는데 효과가 있었으면 하네요.. 
116,23.04.12.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 저한테는 많이 진하게 느껴져요 
117,23.04.09.,4,허브티 선택: 02.히비스커스 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 히비스커스 차 처음 마시는데 잘 우러나고 맛이 좋네요 ! 감사합니다 
118,23.04.07.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
119,23.04.07.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
120,23.03.01.,1,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요 허브차에서 석유냄새가 나는 것은 저만 느끼는 건가요?  먹어본 허브차 중에서  최하위입니다.  캐릭터만 예쁘네요 
121,23.03.06.,2,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요 저한텐 향과맛이 너무강해 못먹을듯여. 
122,23.03.31.,3,허브차 선택: 06.자스민 / 수량 선택: 50티백,맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요 자스민향이  진하지 않고 녹차맛이 좀  강하네요 
123,23.03.08.,3,허브차 선택: 05. 로즈마리 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
124,23.03.08.,3,허브차 선택: 03. 루이보스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
125,23.03.08.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
126,23.03.08.,3,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
127,23.03.08.,3,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
128,23.03.06.,3,허브차 선택: 06.자스민 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 생각보다 먹을만합니다. 
129,23.03.01.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 카모마일에 비하면  깔끔한  맛입니다 
130,23.04.12.,4,허브티 선택: 01.캐모마일차 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 어머님 불면증에 구입했는데 효과가 있었으면 하네요.. 
131,23.04.12.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 저한테는 많이 진하게 느껴져요 
132,23.04.09.,4,허브티 선택: 02.히비스커스 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 히비스커스 차 처음 마시는데 잘 우러나고 맛이 좋네요 ! 감사합니다 
133,23.04.07.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
134,23.04.07.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
135,23.04.06.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 100티백(50Tx2개),맛 만족도평범해요유통기한꽤 남았어요포장적당해요 위에 좋다고 하길래 구입했어요 맛과 향은 내 취향이 아님. . 
136,23.03.01.,1,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요 허브차에서 석유냄새가 나는 것은 저만 느끼는 건가요?  먹어본 허브차 중에서  최하위입니다.  캐릭터만 예쁘네요 
137,23.03.06.,2,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요 저한텐 향과맛이 너무강해 못먹을듯여. 
138,23.03.31.,3,허브차 선택: 06.자스민 / 수량 선택: 50티백,맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요 자스민향이  진하지 않고 녹차맛이 좀  강하네요 
139,23.03.08.,3,허브차 선택: 05. 로즈마리 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
140,23.03.08.,3,허브차 선택: 03. 루이보스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
141,23.03.08.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
142,23.03.08.,3,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
143,23.03.08.,3,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
144,23.03.06.,3,허브차 선택: 06.자스민 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 생각보다 먹을만합니다. 
145,23.03.01.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 카모마일에 비하면  깔끔한  맛입니다 
146,23.04.12.,4,허브티 선택: 01.캐모마일차 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 어머님 불면증에 구입했는데 효과가 있었으면 하네요.. 
147,23.04.12.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 저한테는 많이 진하게 느껴져요 
148,23.04.09.,4,허브티 선택: 02.히비스커스 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 히비스커스 차 처음 마시는데 잘 우러나고 맛이 좋네요 ! 감사합니다 
149,23.04.07.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
150,23.04.07.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
151,23.04.06.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 100티백(50Tx2개),맛 만족도평범해요유통기한꽤 남았어요포장적당해요 위에 좋다고 하길래 구입했어요 맛과 향은 내 취향이 아님. . 
152,23.04.05.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 잘 마실게요 다른 차도 시켜볼게요 
153,23.03.01.,1,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요 허브차에서 석유냄새가 나는 것은 저만 느끼는 건가요?  먹어본 허브차 중에서  최하위입니다.  캐릭터만 예쁘네요 
154,23.03.06.,2,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요 저한텐 향과맛이 너무강해 못먹을듯여. 
155,23.03.31.,3,허브차 선택: 06.자스민 / 수량 선택: 50티백,맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요 자스민향이  진하지 않고 녹차맛이 좀  강하네요 
156,23.03.08.,3,허브차 선택: 05. 로즈마리 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
157,23.03.08.,3,허브차 선택: 03. 루이보스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
158,23.03.08.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
159,23.03.08.,3,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
160,23.03.08.,3,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
161,23.03.06.,3,허브차 선택: 06.자스민 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 생각보다 먹을만합니다. 
162,23.03.01.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 카모마일에 비하면  깔끔한  맛입니다 
163,23.04.12.,4,허브티 선택: 01.캐모마일차 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 어머님 불면증에 구입했는데 효과가 있었으면 하네요.. 
164,23.04.12.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 저한테는 많이 진하게 느껴져요 
165,23.04.09.,4,허브티 선택: 02.히비스커스 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 히비스커스 차 처음 마시는데 잘 우러나고 맛이 좋네요 ! 감사합니다 
166,23.04.07.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
167,23.04.07.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
168,23.04.06.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 100티백(50Tx2개),맛 만족도평범해요유통기한꽤 남았어요포장적당해요 위에 좋다고 하길래 구입했어요 맛과 향은 내 취향이 아님. . 
169,23.04.05.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 잘 마실게요 다른 차도 시켜볼게요 
170,23.04.04.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요 총알배송에 잘먹겠습니다.ㅎ가방도 잘쓰겠습니다. 
171,23.03.01.,1,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요 허브차에서 석유냄새가 나는 것은 저만 느끼는 건가요?  먹어본 허브차 중에서  최하위입니다.  캐릭터만 예쁘네요 
172,23.03.06.,2,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요 저한텐 향과맛이 너무강해 못먹을듯여. 
173,23.03.31.,3,허브차 선택: 06.자스민 / 수량 선택: 50티백,맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요 자스민향이  진하지 않고 녹차맛이 좀  강하네요 
174,23.03.08.,3,허브차 선택: 05. 로즈마리 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
175,23.03.08.,3,허브차 선택: 03. 루이보스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
176,23.03.08.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
177,23.03.08.,3,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
178,23.03.08.,3,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
179,23.03.06.,3,허브차 선택: 06.자스민 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 생각보다 먹을만합니다. 
180,23.03.01.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 카모마일에 비하면  깔끔한  맛입니다 
181,23.04.12.,4,허브티 선택: 01.캐모마일차 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 어머님 불면증에 구입했는데 효과가 있었으면 하네요.. 
182,23.04.12.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 저한테는 많이 진하게 느껴져요 
183,23.04.09.,4,허브티 선택: 02.히비스커스 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 히비스커스 차 처음 마시는데 잘 우러나고 맛이 좋네요 ! 감사합니다 
184,23.04.07.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
185,23.04.07.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
186,23.04.06.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 100티백(50Tx2개),맛 만족도평범해요유통기한꽤 남았어요포장적당해요 위에 좋다고 하길래 구입했어요 맛과 향은 내 취향이 아님. . 
187,23.04.05.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 잘 마실게요 다른 차도 시켜볼게요 
188,23.04.04.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요 총알배송에 잘먹겠습니다.ㅎ가방도 잘쓰겠습니다. 
189,23.04.03.,4,허브차 선택: 03.루이보스 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 맛도 괜찮고 가끔 잠안올때 한잔씩 마시면 도움이 될것 같아요 
190,23.03.01.,1,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도맛 없어요유통기한아주 넉넉해요포장적당해요 허브차에서 석유냄새가 나는 것은 저만 느끼는 건가요?  먹어본 허브차 중에서  최하위입니다.  캐릭터만 예쁘네요 
191,23.03.06.,2,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도맛 없어요유통기한꽤 남았어요포장적당해요 저한텐 향과맛이 너무강해 못먹을듯여. 
192,23.03.31.,3,허브차 선택: 06.자스민 / 수량 선택: 50티백,맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요 자스민향이  진하지 않고 녹차맛이 좀  강하네요 
193,23.03.08.,3,허브차 선택: 05. 로즈마리 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
194,23.03.08.,3,허브차 선택: 03. 루이보스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
195,23.03.08.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
196,23.03.08.,3,허브차 선택: 02. 캐모마일 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
197,23.03.08.,3,허브차 선택: 04. 페퍼민트 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 허브 차를 처음 사는 거라 비싼건지 싼건지 모르겠지만 제가 알레르기때문에 카페인 음식은 먹으면 안되서 노카페인 표기된 제품으로 싹다 구매했습니다 
198,23.03.06.,3,허브차 선택: 06.자스민 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 생각보다 먹을만합니다. 
199,23.03.01.,3,허브차 선택: 01. 히비스커스 1.5gx50개입,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 카모마일에 비하면  깔끔한  맛입니다 
200,23.04.12.,4,허브티 선택: 01.캐모마일차 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 어머님 불면증에 구입했는데 효과가 있었으면 하네요.. 
201,23.04.12.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 저한테는 많이 진하게 느껴져요 
202,23.04.09.,4,허브티 선택: 02.히비스커스 50티백,유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요 히비스커스 차 처음 마시는데 잘 우러나고 맛이 좋네요 ! 감사합니다 
203,23.04.07.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
204,23.04.07.,4,허브차 선택: 04.페퍼민트 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 처음 시켜서 먹었는데 생각보다 좋았습니다. 
205,23.04.06.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 100티백(50Tx2개),맛 만족도평범해요유통기한꽤 남았어요포장적당해요 위에 좋다고 하길래 구입했어요 맛과 향은 내 취향이 아님. . 
206,23.04.05.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,맛 만족도평범해요유통기한꽤 남았어요포장적당해요 잘 마실게요 다른 차도 시켜볼게요 
207,23.04.04.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요 총알배송에 잘먹겠습니다.ㅎ가방도 잘쓰겠습니다. 
208,23.04.03.,4,허브차 선택: 03.루이보스 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 맛도 괜찮고 가끔 잠안올때 한잔씩 마시면 도움이 될것 같아요 
209,23.04.03.,4,허브차 선택: 01.캐모마일차 / 수량 선택: 50티백,유통기한꽤 남았어요포장적당해요맛 만족도맛있어요 맛도 괜찮고 가끔 잠 안올때 한잔씩 마시면 도움이 될것 같아요 
