,기입날짜,별점,옵션,후기
188,22.11.09.,5,배열: FC660 / 디자인: 투명,"하이퍼엑스 알로이 오리진 65에 fc660 샀는데 살짝 큽니다 
가로로 더 차이 나지만 이정도면 만족합니다
같이 준 고무를 위쪽에 끼면 흔들림 없어져서 좋아요
포장 정성스럽게 해주셨어요
배송 빨라요
나중에 65배열용도 추가됐으면 좋겠습니다"
189,22.11.09.,5,배열: 텐키리스(87키) / 디자인: 투명,레이저 헌츠맨 v2 키보드에 잘 맞아요
190,22.11.09.,5,배열: 풀배열(104키) / 디자인: 투명,토체프 키보드에 잘 맞아요
191,22.11.09.,5,배열: 풀배열(104키) / 디자인: 투명,"키보드 덮개를 처음 구매해보는데, 일단 외관상 깔끔해서 보기 좋습니다. 덕분에 책상이 더 깔끔해보이네요.

같이 구성된 실리콘도 사용자에 맞춰 자를 수 있는 게 좋은 것 같습니다. 키보드 위에서 미끄럼방지도 되고 원하는 부분에 부담없이 사용할 수 있어 좋아요.

저렴한 가격에 포장 퀄리티가 높아서 좋았습니다. 
만약 상품이 파손된다면 다음에도 재구매 하겠습니다."
192,22.11.09.,5,배열: 풀배열(104키) / 디자인: 투명,"키보드는 커세어 K70 RGB PRO입니다.
팜레스트 끼고 있지만 호환성에 문제는 없고 밑쪽이 약간 뜨는 정도, 팜레스트 빼면 완전하게 장착 가능합니다.

안전에 신경쓴 정성스런 포장과 본품의 깔끔한 마감처리는 더 이상의 할 말을 잃게 만들었습니다. 더 할 말이 없군요."
193,22.11.09.,5,배열: 풀배열(104키) / 디자인: 투명,키보드에 먼지 쌓이는걸 이렇게 할수 있다는걸 뒤늦게 알앗는데 너무 좋아요
194,22.11.09.,5,배열: 텐키리스(87키) / 디자인: 투명,"원래도 잘쓰던제품
재 구매합니다.

87키에 딱맞음"
195,22.11.08.,5,배열: 텐키리스(87키) / 디자인: 투명,딱 맞아요..깔끔하니 좋네요. 배송도 빠르고 뽁뽁이도 2단으로..좋아요
196,22.11.08.,5,배열: 리얼포스 / 디자인: 87키/투명,예쁘고 저렴하고 실용적임다
197,22.11.07.,5,배열: 리얼포스 / 디자인: 87키/투명,다른 사림들이 어디서 샀나고 부러워합니다
198,22.11.07.,5,배열: 포커배열 / 디자인: 포커배열용,주문제작을 맡기려다가 우연히 블로그 글 통해서 알게됐는데 비틀림이나 스크래치 없이 잘 왔고 포커배열 앤프로2에 잘 맞습니다 너무 만족해요
199,22.11.07.,5,배열: 텐키리스(87키) / 디자인: 투명,제품은 만족스러운데 제가 덮는 걸 계속 까먹네요ㅠ 구매한 의미가 있도록 잘 사용해보겠습니다:)
