,기입날짜,별점,옵션,후기
93,23.04.14.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요","딸아이 얼굴이 붓고 해서 먹으라고 주문햇는데 딸아이 입맛에는 맞지 않는지 잘 안먹어서 제가 먹고 있어요
아주아주 건강한 호박 그대로의 맛이 나네요~ 입맛이 초등생인 사람들한텐 안맞수도 있답니다 ㅎㅎㅎ"
94,23.04.12.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",배송도 빠르고 가격대비해 너무좋아요
95,23.04.11.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",약간 밍밍한데 배송은 빨랐어요
96,23.04.09.,3,"수량: 2박스(100포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",그냥 그래요. 4+1인줄 알고 대용량 박스로 샀다가 망했네요ㅡㅡ
97,23.04.07.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",괜춘춘괜툰괜툰괜춘괜춘
98,23.04.06.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",무난하게 잘먹는중이에요
99,23.04.05.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",울딸 붓기 빼려고 샀는데 잘 먹네요
100,23.04.03.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",구매하길 잘 한것 같아 만족 합니다.
101,23.04.01.,3,"수량: 1박스(50포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",맛은 그닥있진 않아요 건강생각해서 그냥 먹어요
102,23.03.31.,3,"수량: 대용량 1박스(50포)
유통기한아주 넉넉해요포장별로예요편리편리해요",빠른 배송은 좋았으나 제품이 터져서 박스가 다 젖었네요.
103,23.03.30.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",붓기는잘모르겠어요 ㅋ
104,23.03.27.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요",뭐랄까 끝에 약간 호박비린내라고 해야하나 그런게 나서 못먹겠는데 입에 쓴게 몸에 좋겠죠ㅠㅠ
105,23.03.26.,3,"수량: 2박스(100포)
유통기한꽤 남았어요포장적당해요편리그냥그래요","상품발송이 별로. 꼼꼼하지 않으시네요 
양배추 1박스 호박즙 2박스 주문했는데
한박스
안와서
다시 받았어요. 잘보구 배송하심 좋겠구요 
맛은 썩 좋아하는. 맛은. 아니라 
그럭저럭. 먹고. 있 습니다"
106,23.03.24.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",달다는 리뷰보고 구매했는데 달지않아요 쓰고밍밍한맛이에요
107,23.03.23.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",잘 모르겠네요. ㅠ
108,23.03.23.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",붓기뺼려고 주문햇어요 배송도 빠르고 가격도 좋아요
109,23.03.21.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",먹기도 좋고 정말 맛있어요
110,23.03.20.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",다른 호박즙에 비해 많이 달고 묽어서 잘 안먹게 되네요. 재구매 의사 없습니다
111,23.03.18.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리편리해요","한개 터져서 문의드렸더니
다시 보내주셨어요~
 감사합니다."
112,23.03.18.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",달지않고 좋은거깉음
113,23.03.17.,3,"수량: 2박스(100포)
유통기한꽤 남았어요포장별로예요편리그냥그래요","두번째 구매인데 터져서 왔내요ㅜ
4+1이라 호박즙이 한박스 더 오는줄 알았는데 석류즙이 와서 좀 놀랐내요"
114,23.03.16.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리편리해요",후기가 좋아서 구매했어요 씁쓸하네요 맛이! 물은 준비물 필수에요 아직 4봉째 먹고 있지만 붓기는 잘 모르겠어요 괜찮으면 재구매하려규요
115,23.03.14.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요",배송 진짜 빨라요! 맛은 제 입맛은 아니에요..
116,23.03.13.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요",흠....! 포장은 예쁘게 되어 왔는데 내용물의 농도가 너무 묽어서... 호박이 한번 풍덩하고 지나간 듯
117,23.03.13.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요","진짜 호박맛이 많이 나요 달지도 않고,딸아이가 맛은 없다는데 건강한 호박즙 맛이나서 몸에는 좋을거 같아요"
118,23.03.11.,3,"수량: 1박스(50포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",감사합니다 수고하세요
119,23.03.08.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요","생각보다별로임
원액인줄 알았는데"
120,23.02.05.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리편리해요",잘 먹어요 만족합니다 최고
121,23.02.03.,3,"수량: 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",만족합니다 또 주문할게요
122,23.02.03.,3,"수량: 2박스(100포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛도 괜찮고 건강해지길 바라며 꾸준히 먹고 있습니당 ㅎ
123,23.02.02.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",수술붓기빼려고 구입했어요. 맛으로 먹는게아니지만..걍 먹을만해요~
124,23.01.31.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",빠른배송감사합니다.
125,23.01.31.,3,"수량: 1박스(30포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",포장은 정말 잘되서 왔는데 생각보다 진하지않네요ㅜ 재구매 안할듯여...
126,23.01.31.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장별로예요편리그냥그래요",상자가 젖어와서 선물안될거같아 제가 먹어요 겉박스는 안젖었는데 안에 박스가 젖어서 살짝칩찝하서 한번 씻었어요
127,23.01.29.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",잘먹고잇어요  다먹으면 또 주문할께요
128,23.01.27.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",늘먹던거라 잘먹고있어요
129,23.01.26.,3,"수량: 50포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요","호박즙 포장이랑 깔끔하고 좋아요^^
다만 제가 호박즙이 약간 비려서? 냄새때문에 잘 못먹는 편이라 ㅠ 가족들 주려구요"
130,23.01.20.,3,"수량: 2박스(100포)
유통기한꽤 남았어요포장적당해요편리편리해요",약간 쓴맛이 나긴 하는데 붓기 잘 빠지는 효과만 좋으면 만족할 것 같아요ㅎㅎ
131,23.01.19.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",봉지불량으로 박스가 젖은채로 와서 예정보다 늦게 먹게 됐지만 그래도 빨리 대처해주셨어요~
132,23.01.19.,3,"수량: 50포
유통기한꽤 남았어요포장별로예요편리그냥그래요",감사합니다 수고하세요
133,23.01.18.,3,"수량: 2박스(100포)
유통기한아주 넉넉해요포장별로예요편리편리해요","몇팩 터져 있어요
처음인데 실망 이군요..
포장 잘해주셔요 ㅠ
몇팩 더 보내주시던지요~"
134,23.01.12.,3,"수량: 1박스(50포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요","1포당 칼로가 다는데보다 너무 높네요
다른데는 90g 한포당 7칼로 또는 12칼로리인데
황금이네는35칼로리네요"
135,23.01.11.,3,"수량: 50포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요",호박착즙이라 그런지 생각보다 많이 달아요
136,23.01.10.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요","단맛은없어요
건강식이라 생각하고 그냥 먹고있어요"
137,23.01.09.,3,"수량: 50포
유통기한아주 넉넉해요포장적당해요편리편리해요",맛도 좋고 목기 편해요
138,23.01.08.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장별로예요편리편리해요","기다렸는데ᆢ택배를받고 열어봤는데 좀ᆢ화가났어요ㅠ 두포나 빈봉지 그 두봉이 흘러서 박스가 다 젖어있더라구요ㅠ 반품하기 시간도 여유치않고해서 그냥 다른제품은 다 닦고 그냥 먹기로ᆢ
일부러 그러신건 아닐테니깐ᆢ이해하려고요 
호박즙맛은 좋아요 
포장하실때 조금만 더 신경써서 봐주심 좋을꺼같애요"
139,23.01.07.,3,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리편리해요",맛도  괜찮고 먹기가 편리해요
140,22.10.07.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛이 달고 좋아요~
141,22.09.29.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리편리해요","배송 빠르구요 정말  물섞은맛이 아니구요
집에서  직접한  맛이에요"
142,22.09.22.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",붓기에 좋은지는 모르겠어오ㅡ 맛은있어요
143,22.09.19.,3,"수량: 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",아직 먹고 있어요~
144,22.09.17.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리편리해요",잘 붓는 체질이라 자기번에 먹는데 효과가 있는 것 같아요
145,22.09.17.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",칡은 너무 십고 호박츱은 묽어요
146,22.09.17.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","꾸준히 먹고있는 호박즙
맛두 괜찮구
시원흐게 해먹으면 더맛나요
친구한테두 선물햇어요 ㅎㅎ"
147,22.09.14.,3,"수량: 50포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요",좀 달아요정품 맞겧죠
148,22.09.11.,3,"수량: 30포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요",식사후 한포씩 먹으면 좋아요
149,22.09.11.,3,"수량: 100포
유통기한아주 넉넉해요포장적당해요편리편리해요",네 생각햇던 맛은아니에요 잘마실게요
150,22.09.09.,3,"수량: 50포
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요",벌써 3번째 주문했어요
151,22.09.09.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",잘먹었습니다. 감사해요
152,22.09.05.,3,"수량: 50포
유통기한아주 넉넉해요포장꼼꼼해요편리그냥그래요","요즘 치과치료로 센  항생제를 복용했는데 이상하게 부종이 심해져서  급조했어요 약을 더 복용안해서인지 회박즙 효과인지 모르겠지만 꾸준히 먹어볼려구요 붓기가 살될까 두려워성,, ㅜㅜ  타사비해 가격은 센편인데 진하기는 솔직히 잘모르겠어요  딴데꺼 많이 먹어봤는데  글쎄요"
153,22.09.04.,3,"수량: 50포
유통기한아주 넉넉해요포장적당해요편리그냥그래요",끝맛이 조금 써요~~~
154,22.08.29.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",좋아용 좋아용또 주문할께요
155,22.08.29.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",몸에 건강한 맛이에요.
156,22.08.26.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","배송 빠르고 맛도 좋아요
붓기 때문에 열심히 먹었어요"
157,22.08.25.,3,"수량: 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛있어요  맛있어요 ㅎㅎ
158,22.08.24.,3,"수량: 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",가격도 착하고 배송도 빨라요
159,22.08.22.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",와이프가 잘 먹네요
160,22.05.19.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","작년 첫손녀 출산때 주문해주니 조아하고 이번 둘째도 작년먹은거 좋다하여 재주문하였어요.
호박 갈아서.그대로맛인듯~"
161,22.05.17.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",달지 않고 맛도 다른것보더 좋아요
162,22.05.13.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",아이가 좋아하네요.
163,22.05.10.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",딸램한테 어버이날선물받았네요 더맛나게먹을거같아요~~^^
164,22.05.08.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",달달하고 호박향이 확 나는게  다른 호박즙이랑은 맛과 향이 다릅니다
165,22.05.07.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리편리해요",배송이 엄청 빠르네요 잘먹을게요
166,22.05.07.,3,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",잘먹어볼게요 붓기빠지길
167,22.05.06.,3,"수량: 50포
유통기한아주 넉넉해요포장꼼꼼해요편리그냥그래요",포장 꼼꼼하고 가성비도 좋은데 저한테는 너무 달아서 당을 좀 빼는게 나을거 같아요
168,22.04.26.,3,"수량: 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛도좋고 가격도 좋아요
169,22.04.23.,3,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛있어요 가격도 착함
170,22.04.21.,3,"수량: 가정용벌크박스 30포
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요","생각보다 많이 달달하구요 
100ml 용량이 좀 아쉬워오"
171,22.04.21.,3,"수량: 가정용벌크박스 50포
유통기한임박상품이에요포장적당해요편리그냥그래요",추천받아서 샀는데 처음보다 덜한 맛이에여
172,22.04.20.,3,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리편리해요",잘 먹어요 만족합니다 최고
173,22.04.20.,3,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",식후에 한포씩 마시기 좋아요.
174,22.04.19.,3,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리편리해요",터지지않게 잘 도착했어요.
175,22.04.19.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",너무 달아요 황금이네 안시켜먹을거에요
176,22.04.13.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","이미지와 같은 상품이네요.
덜달아서 좋아요"
177,22.04.13.,3,"수량: 선물용박스 30포
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요","포장이 정말 잘 되서 배송와서 
배송정말 만족했습니다"
178,22.04.10.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장별로예요편리그냥그래요",너무 달아요 호박맛 없고 설탕물 맛만
179,22.04.08.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",포장지가 화면과 달랐지만 믿고 먹어보려해요.
180,21.12.07.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리편리해요",맛도 괜찮고 깔끔하게 포장되서 와서 만족합니당!!
181,21.12.07.,3,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",효과는 별로 없는것같아요;ㅎ
182,21.12.04.,3,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",생각보다 물밋보다 진짜 호박액기스 맛 믾이나여
183,21.12.01.,3,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장적당해요편리편리해요",잘먹고 또 주문했어요
184,21.11.30.,3,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",부드럽고 좋은것같아오  다른첨가물이 안섞인것같아요 여기서 시킬께요
185,21.11.29.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛있어요 간편하고 자주 이용해요
186,21.11.25.,3,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요",저렴하게 잘 구매했습니다
187,21.11.23.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리편리해요",부기빠진다고해서 주문해봣어용
188,21.11.23.,3,"수량: 가정용벌크박스 100포
유통기한아주 넉넉해요포장별로예요편리편리해요",박스가 젖어서 왔어요. 터진게 확인된 것만 3개네요. 박스가 터져서 왔다는 리뷰가 많던데…. 일일이 확인하는 것도 일이었습니다
189,21.11.22.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",그런대로 괜찮아요 매번 주문하네요
190,21.11.21.,3,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",항상 시켜 먹고 있습니다
191,21.11.21.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",좋아요 잘쓸께요 감사
192,21.11.21.,3,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛도 참 좋고 붓기도 잘 빠져서 4-5번째 정도 시켜 먹는 중인데 이번에 주문한건 이전 맛과 비교할  때 싱거운?밍밍한? 맛이 납니다..
193,21.11.20.,3,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장적당해요편리편리해요","처음주문이요
달지않고 건강한맛"
194,21.11.18.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",자고일어나면 너무 부어서 주문해봅니다.
195,21.11.16.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",빠른 배송에 감사드립니다
196,21.11.15.,3,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요","많이 달지 않고 맛있어요 

요즘은 날이 추워서 실온에 두고 먹기에 괜찮네요."
197,21.11.14.,3,"수량: 가정용벌크박스 100포
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",맛이 약간 묽다는말 먼멀인지 알겟어요 ㅠㅠ 글고 사실붓기 관련해서 뭐 가타부타 하긴 그렇지만 ㅠ 걍 그러네영 구냥 호박음료수 먹는 느낌..달고 맛은 잇어요
198,21.11.12.,3,"수량: 가정용벌크박스 100포
유통기한아주 넉넉해요포장적당해요편리그냥그래요",다른 것이랑 별차이가 없었어요
199,21.11.12.,3,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장적당해요편리편리해요",물이 섞이지 않았다고 해서 많이 주문 했는데  다른것이랑 별차이가 없었어요
