,기입날짜,별점,옵션,후기
109,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",항상 여기서 시켜먹는데 항상만족해요
110,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있어서 매번 여기서 삽니다
111,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",사이즈에 문제가 있었는데 잘 조치해 주셨어요. 몇번 샀는데 만족합니다.
112,23.04.10.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송빠르고 상품 좋아요 굿
113,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",이번이 2번째인데 너무 맛있어요.. 처음 집에서 먹고 보고 맛있어서 친정엄마에게 보냈더니... 오빠랑 너무 맛있게 먹었다고 합니다... 다음에 온가족이 함께 먹어보자고 약속했어요..2~3일전 예약하니 정확한 시간에 도착해서 너무 좋습니다.. 번창하세요^^
114,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","게종류를 엄청 좋아하고 많이 먹어봤는데, 기대가 컸던걸까 생각했던것보다 작고, 7마리나 보내주셨지만 특대사이즈가 없어서 중량 맞춰 보내주신건가 싶었습니다. 도착했을땐 홍게를 들어 봤을때 좀 묵직해서 살도 많겠거니 했는데, 삶았을때 몸통살이 많이 빠져있고, 내장도 좀 녹아 내린 상태라.. 어쨌거나 좀 그랬네요. 그래도 다리살은 맛있었지만..다시는 안시키렴니다. 사진은 먹다가 짜증나서 안찍었어요. 그냥 먹고 버린다 생각했음/// 
근데 as전화까지 해주셔서 친절하게 응대 해 주셔서 감사드려요~"
115,23.04.10.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",이번에도 잘먹었습니다 늘 감동이네요ㅎ
116,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘먹었습니다 담에또
117,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송빠릅니다.. 맛있습니다. 친절합니다. 양 많습니다.. 탁월한 선택이엇습니다. 담에도 또 주문할겁니다.... 진짜입니다.
118,23.04.10.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","역시 믿고 먹는 대게입니다.
살도 많고 아주맛있게 먹었습니다"
119,23.04.09.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",신선하게 보내주셔서 잘 먹었어요
120,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","최고입니다 더이상 말이 필요없습니다
오늘 다시 주문했습니다 이제야 알게된게 아쉬울뿐이네요"
121,23.04.06.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장적당해요맛 만족도맛있어요",리뷰가 많은 것은 이유가 있네요. 잘 먹었습니다
122,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","게는 요기서만 사먹어요! 평소엔 작은게들 주문해먹다가(물론 작아도 늘 알차서 좋아요) 특대사이즈 궁금해서 주문했는데 이것도 넘 좋네요♥
집에 비닐깔고 먹었어욬ㅋㅋ
둘이먹기엔 살짝 모자라요! (제가 많이먹어서요^^)"
123,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송도 빠르고 서비스도 주셨네요!
124,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있어용 최고 맛있는 홍게 먹었슴다
125,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있어요 많이파세요‘
126,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",드셔보세요 ~~~~~~
127,23.04.06.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","너무 맛있어서 그냥 다먹어서 사진 없네요 ㅠㅠ
아니 특대2마리시켰는데 서비스1마리더 주시고 너무 좋았어요 내장이 너무달아요 싱싱해서... 진짜 이런 긴 리뷰안다는 성격인데 좋네요 금요일에 또주문해서 먹기로했어요 많이파세요!!"
128,23.04.05.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (소) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",정말 정말 맛있게 잘 먹었습니다.... 토요일 저녁에 먹으려고 안오면 어찌나 걱정많이 했어요... 정확하게 도착해서 저녁에 포식 했습니다... 너무 맛있어서 또 주문할까 고민중입니다 너무 맛있어요!~
129,23.04.05.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 3마리
맛 만족도평범해요신선함적당해요포장적당해요",엄마 사드렸는데 괜찮은거 같다고 하시네요~
130,23.04.05.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","좋습니다 저렴한 가격에 잘쓰겠습니다
배송도 빨라요"
131,23.04.05.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",다음에 또 시킬께요
132,23.04.05.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있어서 항상 여기서 먹어요
133,23.04.05.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",좋아요후회없는상품임
134,23.04.04.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘 먹었습니다!
135,23.04.04.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘 먹었습니다 재구매 할게요
136,23.04.04.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장적당해요맛 만족도맛있어요","이번에도 잘먹었습니다
이번주에도 또 시킬께요!"
137,23.04.04.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘먹었습니다. 냄새도 안나고 좋네요
138,23.04.04.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",택배 잘 받았습니다
139,23.04.04.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",택배 잘 받았습니다
140,23.03.29.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장적당해요맛 만족도맛있어요",최고에요~ 사이즈도 괜찮고 (크지는 않음) 맛있고 수율도 꽉꽉이네요~ 3명이서 다 못먹었어용! 4인가족 기준으로 10마리 적당할듯 싶어요!
141,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: 2kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",너무너무 맛있게 먹었어요 캠핑가서 핵인싸 됐어요 살도 꽉차고 너무 맛있네요 내장사이 물찬건 라면 끊이니 달큰하니 맛있어요
142,23.03.29.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",크기기대를 안해서  그런지 생각보다 큽니다  물론대게  생각하면 엄청작고요  꽃게보다 조금큽니다 참고하세요
143,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",아주 아주 맛있어요 ㅋㅋ
144,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",친정어머니가 입맛이 없으시다고 하셔서 보내드렸어요 맛있게 드시고 입맛좀 찾으시면 좋겠습니다
145,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",정해진 날짜에 잘 배달되었고 크기도 크고 맛도 좋아 오신 분들 모두 만족했어요
146,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",정해진 날짜에 포장이 잘되어서 배달되었고요. 생각보다 크고 맛도 좋았어요. 너무 잘 먹었고 오신 분들 모두 만족했어요.
147,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",다음 겨울에 또 먹을게요
148,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",다음 겨울에 또 시킬게요
149,23.03.29.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
맛 만족도평범해요신선함적당해요포장적당해요",맛있게 잘 먹었습니다^^
150,23.03.28.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장적당해요맛 만족도맛있어요",쪄먹고 라면에도 넣어먹고 좋아요
151,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",빠른 배송 감사합니다.
152,23.03.28.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","맛이 좋습니다
믿고 구매하세요"
153,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",제가 잘못쪄서 그런지 몰라도 수율은 살짝 아쉬워요! 그래도 맛있게 먹었습니당
154,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
맛 만족도평범해요신선함적당해요포장적당해요",아버지 보내드렸어요~! 맛있게 드셨으면 좋겠네요!
155,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함적당해요포장적당해요맛 만족도맛있어요",맛있게 잘 먹었어요! 수율도 나쁘지 않았었구요 담에도 이벤트하면 사먹고싶어요!
156,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","인터넷 구매한 홍게중에 최고입니다
애기1명에 성인2명 2키로 맛나게 먹었습니다"
157,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",수율 보장 황장 보장!
158,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: 2kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",믿고구매하죠 홍게치고 비싸지만 추천
159,23.03.28.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",또 주문할게요~ 맛나요~
160,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘 먹었습니다~ 감사합니다~
161,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",아주 크고 실합니다! 너무 좋아요
162,23.03.22.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",만족합니다! 늘 여기서 사먹습니다.
163,23.03.22.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",정말 빠르고 신선하게 도착했습니다. 이렇게 양심적으로 판매하시는 분들이 잘 되어야 한다고 생각합니다. 번창하십시오~
164,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",올해두번째네요 포장 수율 모두 만족합니다
165,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",먹어보고 맛있어서 편찮으신 친척께 보내드렸는데 너무 좋아하셨어요
166,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",홍게 잘못시키면 짠 물만 있는데 이건 살도 많고 달달하고 맛있어요
167,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",여러번 주문했더니 후기도 여러번 쓰게되네요 맛있어요
168,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",여러번 주문해먹을정도로 만족하며 먹었습니다
169,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",수율보장이 되어서 그런지 주문후 항상 만족하며 먹었어요
170,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",선물로 보내도 다들 너무 좋아하셨어요
171,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",게철이 끝나기 전에 조만간 다시한번 주문해서 먹어야겠어요 계속 생각나네요
172,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",작년 연말에 한번 시켜보고는 꾸준히 주문해서 먹고있어요
173,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",한달동안 열번 가까이 시킨거 같아요 그만큼 만족해요
174,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",자주 시켜먹고 있어요 한번 맛들이니 계속 생각나네요
175,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",자주 주문해서 먹고있어요 짜지않고 달달하고 맛있어요
176,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","크키가 작아서 너무 충격이었지만, 국내산은 원래 작은거란걸 알고나서 이해했어요~"
177,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있어요 가족끼리 잘먹었어요
178,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있었어요 한번 더 사먹을까 고민즁이에요
179,23.03.22.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘먹었어요 다음에 또 시켜먹을께요~^^
180,23.03.14.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함적당해요포장적당해요맛 만족도맛있어요","저렴하게 구매해서 잘 먹었네요
나중에 몸통 모아서 라면 끓여먹으니 최고에요 내년 겨울을 또 기다려야겠어요"
181,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘 사용하고 있습니다.
182,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게잘먹었습니다.
183,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",살아있어요~ 신선해요~ 맛있어요~
184,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함적당해요포장꼼꼼해요맛 만족도맛있어요",대응잘해주시고 배송은 잘 맞춰서 왔어요
185,23.03.14.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","배달 빠르고
게들 살아있고 맛있어요"
186,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","정말믿고 먹을수 있는 서비스라 
너무 좋았습니다~게딱지에 비빔밥해서
넣어놓고 먹었더니 꼭식당에서 먹는것처럼
좋더라고요~믿음을 주셔서 담에도 구매할때 항상 이용하겠습니다~감사합니다"
187,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",사장님이 정직하시고 신뢰가 가는 분이시네요.
188,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","특대 6마리 주문했습니다
부모님댁으로 바로 배송  보내드려서 제가 확인은 못했습니다
그런데 8마리가 왔다고 하시고
작은게 썪여있었다고 하시네요
큰게 없어서 그렇게 보낸건지.. 작은녀석을 두마리 서비스로 주신건지..모르겠습니다
작은게 두마리는 아니라고 하시는데.. 제가 직접 못봐서 모르겠네요
그리고 특대로 되어있지만 큰 사이즈는 아닌거같아요
제가 받았으면 확실히 뭔가 확인할수있었을텐데
뒤늦게 사진 찍어보라 했더니.. 남은걸로 사진을 받았네요 ㅎㅎ
상품이 어떤지 저도 주문해서 먹어보려합니다
살은 많고 맛있었다고 하네요"
189,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함적당해요포장적당해요맛 만족도맛있어요",맛있게 잘 먹었습니다 ㅎㅎ 또먹고싶네요
190,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",빠른배송으로 물건 잘받았습니다!!
191,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",지난번 대게를 먹어보고 만족해 박달홍게 주문했어요. 홍게도 크고 수율 좋고 맛있어요~ 5마리 주문해 4인가족 한마리씩 먹고 남은 한마리 나눠먹고 홍게라면까지!! 라면맛도 훌륭해요~
192,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: 2kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있어요 재구매의사 있습니다
193,23.03.14.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",신선하게 배송잘됬습미자
194,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",지난번보다 맛이떨어지네요 ㅜㅜ
195,23.03.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함적당해요포장적당해요맛 만족도맛있어요","감사합니다
늘재구매해요"
196,23.03.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",너무 맛있게 먹었던 기억이 나네요~ 또 구매 예정이요~~
197,23.03.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","이번에 큰놈 시켯는데 지난번 작은 애들보다 수율이 안좋네요, 다리살들이 거의 없었네요. 모 이번에 그렇지만 담엔 좋은 놈들로 부탁 드려용"
198,23.03.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","대게,박달홍게 둘다 살도 많고 너무 맛 있게 먹었어요.3명이 여섯마리 먹었는데 아이 혼자 3마리를..  주말에 넉넉히 재주문 해 먹을려구요^^"
199,23.03.13.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (소) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","너무 맛있게 잘 먹었어요.
살도 꽉차서 좋았고 신선했어요"
